year,czone,obs,households,wealth_mean,wealth_median,wealth_top1,wealth_top.1,wealth_top.01,wealth_top.001,wealth_top10,wealth_bottom50,wealth_gini,wealth_sd,p90,p10,income_mean,house_value_mean,own,rent,own_outright,own_mortgage,college,white,black,hispanic,female,household_size,age,mean_sd,top1_sd,top.1_sd,top.01_sd,top.001_sd,top10_sd,bottom50_sd,top5_sd,top.5_sd,gini_sd
2020,15800,1661,55558.847,291218.37,98193.699,0.304,0.158,0.082,0.043,0.6,0.046,0.798,1517573.629,563487.589,-7622.101,65619.344,101311.335,0.714,0.286,0.391,0.323,0.343,0.931,0.015,0.008,0.539,2.32,55.6,14060.496,0.019,0.01,0.005,0.003,0.019,0.002,0.023,0.015,0.011
2020,15900,7609,814170.135,427888.65,126222.595,0.312,0.162,0.084,0.044,0.627,0.037,0.792,737130.626,850926.028,-10265.794,93654.176,153873.036,0.618,0.382,0.198,0.419,0.475,0.824,0.095,0.016,0.513,2.395,52.971,31607.958,0.044,0.025,0.013,0.007,0.031,0.003,0.039,0.038,0.022
2020,16000,1868,122478.444,335284.675,130937.338,0.269,0.135,0.07,0.037,0.575,0.159,0.736,416009.215,631172.176,6689.666,71691.858,108437.561,0.712,0.288,0.295,0.416,0.302,0.942,0.015,0.009,0.522,2.31,56.34,38468.853,0.081,0.053,0.027,0.013,0.055,0.284,0.072,0.075,0.051
2020,16100,5401,125871.152,469946.362,152343.651,0.319,0.166,0.086,0.045,0.62,0.059,0.787,1108367.815,881064.599,6030.463,77321.741,154749.999,0.751,0.249,0.372,0.379,0.332,0.96,0.005,0.005,0.493,2.33,57.628,19366.9,0.014,0.007,0.004,0.002,0.016,0.002,0.021,0.012,0.011
2020,16200,3029,154520.659,352107.649,150920.873,0.288,0.15,0.078,0.04,0.577,0.081,0.744,654732.325,628809.474,7286.352,69005.427,115344.072,0.778,0.222,0.418,0.36,0.329,0.961,0.007,0.005,0.505,2.308,58.341,18857.1,0.033,0.018,0.009,0.005,0.024,0.005,0.029,0.029,0.027
2020,16300,11647,1068456.154,466046.842,152030.325,0.318,0.165,0.086,0.045,0.623,0.049,0.791,1273595.467,871471.722,-4695.877,87347.04,143793.131,0.695,0.305,0.318,0.377,0.477,0.9,0.048,0.008,0.513,2.202,56.617,18870.142,0.021,0.011,0.006,0.003,0.016,0.002,0.021,0.018,0.013
2020,16400,3904,307086.389,317487.239,122385.607,0.283,0.144,0.075,0.039,0.584,0.065,0.748,437798.436,601585.646,3913.155,63566.282,100449.654,0.727,0.273,0.366,0.361,0.345,0.904,0.047,0.011,0.511,2.215,57.876,29697.042,0.056,0.037,0.019,0.01,0.042,0.007,0.053,0.054,0.039
2020,16500,4111,250260.478,360858.421,136420.574,0.307,0.16,0.083,0.043,0.603,0.061,0.773,816309.522,634162.257,1832.477,70974.124,110443.845,0.721,0.279,0.345,0.376,0.346,0.945,0.011,0.012,0.496,2.305,57.419,11707.698,0.019,0.01,0.005,0.003,0.013,0.002,0.016,0.017,0.017
2020,16600,3901,192134.444,395639.869,118991.359,0.305,0.158,0.082,0.043,0.623,0.043,0.786,710186.247,775696.878,-3901.445,75589.413,136810.326,0.645,0.355,0.295,0.35,0.396,0.852,0.091,0.013,0.509,2.206,57.244,39209.644,0.055,0.029,0.015,0.008,0.041,0.005,0.055,0.047,0.029
2020,16701,1686,24736.11,337664.186,121713.474,0.276,0.14,0.073,0.038,0.579,0.064,0.745,490571.819,645897.821,5015.888,60648.007,117649.488,0.773,0.227,0.458,0.315,0.265,0.931,0.02,0.005,0.508,2.215,58.833,43248.117,0.069,0.043,0.022,0.011,0.058,0.009,0.078,0.061,0.044
2020,16702,1050,115435,346160.661,119034.87,0.312,0.163,0.085,0.044,0.61,0.054,0.794,954205.386,664765.209,-7624.751,78561.196,121983.215,0.72,0.28,0.359,0.361,0.393,0.923,0.018,0.006,0.493,2.27,54.974,21036.748,0.024,0.012,0.006,0.003,0.026,0.003,0.029,0.02,0.012
2020,16703,840,16608.439,338573.99,120222.078,0.273,0.137,0.072,0.037,0.571,0.064,0.738,426425.675,657109.747,4228.794,61625.198,116411.791,0.771,0.229,0.456,0.315,0.257,0.935,0.004,0.007,0.502,2.251,58.375,46520.736,0.069,0.045,0.023,0.012,0.063,0.009,0.078,0.066,0.047
2020,16801,846,68170.487,305479.195,122763.977,0.291,0.148,0.077,0.04,0.6,0.064,0.769,668521.028,565147.261,5846.155,55067.762,119911.332,0.775,0.225,0.461,0.314,0.273,0.928,0.037,0.002,0.513,2.178,59.287,25189.844,0.059,0.039,0.02,0.01,0.036,0.006,0.047,0.053,0.036
2020,16802,1686,23581.267,334809.568,124776.526,0.29,0.148,0.077,0.04,0.599,0.061,0.766,652015.893,622660.083,5939.583,57581.956,121532.905,0.779,0.221,0.466,0.313,0.265,0.931,0.02,0.005,0.508,2.215,58.833,34239.886,0.061,0.038,0.02,0.01,0.045,0.007,0.058,0.054,0.037
2020,16901,1608,130532.591,298766.786,121738.916,0.297,0.15,0.078,0.041,0.599,0.063,0.769,918803.321,521944.972,741.796,67663.444,110402.049,0.739,0.261,0.418,0.321,0.345,0.91,0.027,0.007,0.542,2.216,57.558,19327.842,0.045,0.036,0.018,0.01,0.029,0.005,0.037,0.049,0.032
2020,16902,1383,9280.789,315678.791,115080.145,0.291,0.15,0.078,0.041,0.593,0.07,0.761,610602.124,554361.972,9020.378,63336.754,111560.815,0.764,0.236,0.425,0.339,0.314,0.914,0.025,0.007,0.53,2.17,58.629,21076.457,0.048,0.031,0.016,0.009,0.029,0.005,0.039,0.049,0.032
2020,17000,1806,68406.258,280585.091,106340.473,0.295,0.151,0.078,0.041,0.606,0.065,0.767,857604.121,532316.829,4652.301,56606.382,96941.648,0.74,0.26,0.448,0.292,0.3,0.941,0.009,0.006,0.534,2.327,57.124,30196.531,0.049,0.033,0.017,0.009,0.043,0.007,0.058,0.049,0.035
2020,17100,3099,126154.528,300260.518,89458.695,0.339,0.176,0.092,0.048,0.641,0.049,0.828,2008160.353,541778.176,-4170.934,69499.527,100766.977,0.719,0.281,0.39,0.329,0.319,0.941,0.012,0.007,0.532,2.332,56.553,13277.932,0.019,0.01,0.005,0.003,0.016,0.002,0.021,0.016,0.006
2020,17200,3182,80196.036,587569.874,187260.533,0.317,0.165,0.086,0.045,0.614,0.048,0.778,1002340.339,1052307.064,6634.258,90063.351,197737.648,0.682,0.318,0.248,0.434,0.413,0.882,0.047,0.021,0.513,2.439,56.571,28800.022,0.013,0.007,0.004,0.002,0.019,0.002,0.021,0.011,0.009
2020,17300,1454,82025.667,487914.441,180883.733,0.296,0.154,0.08,0.042,0.59,0.057,0.757,738333.45,905840.468,5640.154,81119.752,160451.012,0.687,0.313,0.296,0.392,0.462,0.884,0.055,0.014,0.496,2.321,57.391,42559.634,0.04,0.021,0.011,0.006,0.039,0.005,0.045,0.034,0.025
2020,17400,4778,192543.101,445023.371,172856.82,0.294,0.152,0.079,0.041,0.586,0.061,0.753,624709.148,790357.62,1879.977,82204.019,161511.529,0.709,0.291,0.27,0.439,0.338,0.935,0.017,0.01,0.498,2.383,57.228,34473.638,0.042,0.024,0.013,0.007,0.034,0.005,0.038,0.038,0.027
2020,17501,1588,65695.24,363724.779,139073.626,0.303,0.157,0.082,0.043,0.584,0.066,0.774,999882.604,634053.39,3726.329,73781.924,160407.763,0.738,0.262,0.307,0.431,0.344,0.915,0.024,0.011,0.503,2.33,57.103,13402.072,0.012,0.007,0.004,0.002,0.015,0.002,0.017,0.013,0.011
2020,17502,3519,58733.261,639361.786,221663.241,0.309,0.161,0.084,0.044,0.601,0.056,0.761,951881.347,1124003.27,10752.15,105299.354,223928.625,0.711,0.289,0.22,0.491,0.51,0.824,0.047,0.033,0.481,2.581,55.589,36363.331,0.018,0.009,0.005,0.002,0.022,0.003,0.027,0.014,0.012
2020,17600,4209,132623.735,669814.829,209674.226,0.322,0.168,0.087,0.045,0.624,0.044,0.791,2108953.979,1255249.678,-7731.703,102519.961,221988.135,0.65,0.35,0.214,0.436,0.475,0.795,0.118,0.027,0.519,2.487,55.598,22067.502,0.01,0.005,0.003,0.001,0.008,0.002,0.011,0.008,0.015
2020,17700,5833,433242.086,410778.459,147180.094,0.317,0.165,0.086,0.045,0.619,0.049,0.788,828191.652,746629.581,-6607.034,80355.034,123805.025,0.689,0.311,0.296,0.392,0.455,0.902,0.029,0.014,0.515,2.316,56.786,12410.528,0.017,0.01,0.005,0.003,0.012,0.002,0.016,0.016,0.014
2020,17800,1968,65541.334,457620.965,176312.625,0.302,0.157,0.082,0.042,0.605,0.066,0.775,1427257.295,820703.762,5685.265,78752.148,135783.197,0.78,0.22,0.398,0.382,0.419,0.943,0.003,0.011,0.509,2.323,57.682,24542.383,0.034,0.019,0.01,0.005,0.022,0.004,0.033,0.031,0.019
2020,17900,2803,121779.435,396236.126,133702.898,0.308,0.16,0.083,0.043,0.612,0.047,0.79,1023168.548,720785.964,-7955.413,74055.741,112334.814,0.676,0.324,0.332,0.344,0.416,0.909,0.021,0.021,0.514,2.313,58.222,19161.655,0.035,0.018,0.01,0.005,0.02,0.002,0.025,0.031,0.017
2020,18000,9921,1007471.153,434702.466,135648.274,0.316,0.164,0.085,0.044,0.629,0.041,0.793,766934.42,817216.324,-8869.722,81712.167,127547.647,0.659,0.341,0.283,0.376,0.496,0.852,0.064,0.026,0.522,2.238,56.157,23803.221,0.035,0.02,0.01,0.005,0.022,0.002,0.029,0.032,0.019
2020,18100,3630,145152.941,442340.839,152163.448,0.299,0.155,0.081,0.042,0.611,0.054,0.77,625516.939,810548.636,-3829.789,77718.338,124950.129,0.702,0.298,0.351,0.351,0.429,0.927,0.01,0.012,0.503,2.286,57.325,32796.645,0.052,0.029,0.015,0.008,0.032,0.004,0.045,0.045,0.029
2020,18201,2251,73514.278,335855.485,123003.912,0.309,0.161,0.084,0.043,0.604,0.066,0.774,628354.234,576839.779,0,66490.68,95224.982,0.765,0.235,0.443,0.322,0.348,0.951,0.001,0.006,0.502,2.256,57.911,10749.913,0.021,0.012,0.006,0.003,0.013,0.002,0.017,0.019,0.019
2020,18202,1277,15214.508,346883.245,134099.384,0.29,0.15,0.078,0.041,0.575,0.085,0.739,590129.38,614397.287,12609.115,65780.966,105950.499,0.81,0.19,0.484,0.326,0.307,0.969,0.001,0.005,0.485,2.212,58.65,18883.175,0.031,0.018,0.01,0.005,0.025,0.005,0.031,0.028,0.029
2020,18300,1289,100002,386114.077,143124.179,0.299,0.155,0.081,0.042,0.598,0.057,0.767,652121.106,689323.41,-3495.501,75040.241,110705.346,0.713,0.287,0.376,0.337,0.4,0.926,0.003,0.009,0.499,2.41,55.746,25005.53,0.036,0.02,0.01,0.005,0.028,0.004,0.036,0.032,0.024
2020,18400,808,66168.342,485271.89,158651.906,0.314,0.164,0.085,0.044,0.617,0.057,0.781,948531.117,852720.784,6383.96,83506.421,129719.071,0.752,0.248,0.378,0.374,0.446,0.941,0.002,0.006,0.521,2.181,58.297,17693.955,0.021,0.01,0.005,0.003,0.013,0.002,0.017,0.017,0.014
2020,18500,1271,46603.658,427457.116,151067.14,0.297,0.155,0.08,0.042,0.611,0.053,0.771,595312.243,829168.599,0,76337.163,126394.396,0.702,0.298,0.353,0.349,0.423,0.923,0.006,0.017,0.518,2.201,57.962,39295.276,0.056,0.029,0.015,0.008,0.039,0.005,0.06,0.054,0.031
2020,18600,5327,476741.359,567895.928,187292.246,0.322,0.168,0.087,0.045,0.627,0.044,0.789,1086097.415,1019077.403,-7507.688,93859.89,174555.596,0.654,0.346,0.267,0.386,0.519,0.887,0.027,0.021,0.515,2.271,56.755,14256.698,0.014,0.007,0.004,0.002,0.009,0.001,0.012,0.012,0.012
2020,18700,2612,78788.416,379029.328,149277.922,0.278,0.144,0.075,0.039,0.573,0.073,0.739,564234.053,694606.248,7076.578,72956.737,133518.643,0.763,0.237,0.361,0.402,0.331,0.957,0.006,0.007,0.486,2.389,57.011,33325.962,0.055,0.03,0.015,0.008,0.041,0.007,0.05,0.047,0.036
2020,18800,4256,348547.787,435288.631,162576.998,0.299,0.154,0.08,0.042,0.597,0.06,0.763,737530.831,781758.93,1169.857,79042.654,140341.68,0.713,0.287,0.326,0.387,0.392,0.916,0.02,0.029,0.511,2.293,58.096,28174.115,0.04,0.024,0.012,0.006,0.028,0.004,0.035,0.036,0.025
2020,18900,2961,89804.625,432024.608,167970.506,0.267,0.137,0.071,0.037,0.569,0.069,0.729,489054.481,797232.316,5396.433,71069.4,143005.568,0.756,0.244,0.362,0.394,0.324,0.953,0.005,0.007,0.482,2.376,57.403,53664.41,0.079,0.046,0.024,0.013,0.06,0.009,0.073,0.069,0.048
2020,19000,3863,294840.159,573543.619,203427.446,0.313,0.164,0.085,0.044,0.613,0.054,0.774,909989.96,1022898.112,1036.828,93819.225,177449.262,0.695,0.305,0.262,0.434,0.441,0.881,0.027,0.053,0.503,2.395,57.427,24600.267,0.026,0.012,0.006,0.003,0.017,0.002,0.02,0.019,0.015
2020,19100,4270,484697.588,528685.867,187918.162,0.308,0.16,0.083,0.043,0.612,0.057,0.775,1175210.612,984446.122,4691.644,87980.036,167541.305,0.722,0.278,0.291,0.431,0.382,0.904,0.017,0.045,0.505,2.432,56.432,33011.884,0.037,0.02,0.01,0.005,0.027,0.004,0.035,0.031,0.02
2020,19200,6200,483464.405,453436.65,161447.326,0.304,0.158,0.082,0.043,0.603,0.055,0.769,700909.522,828928.577,2613.963,87394.575,152313.907,0.701,0.299,0.256,0.445,0.378,0.909,0.029,0.018,0.496,2.392,55.804,30807.157,0.032,0.017,0.009,0.005,0.029,0.004,0.034,0.028,0.021
2020,19300,2927,357565.999,684657.669,248891.048,0.315,0.164,0.085,0.044,0.613,0.053,0.773,1590584.133,1285446.203,7294.095,101286.179,203884.578,0.675,0.325,0.264,0.411,0.522,0.797,0.065,0.073,0.534,2.434,57.17,30138.608,0.019,0.01,0.005,0.003,0.016,0.002,0.02,0.016,0.015
2020,19400,31821,4507710.006,941306.111,171014.509,0.349,0.182,0.095,0.049,0.67,0.014,0.822,4040458.215,2190530.4,-8793.316,125510.367,345523.992,0.469,0.531,0.191,0.278,0.565,0.535,0.157,0.142,0.531,2.627,54.405,182303.723,0.018,0.009,0.005,0.003,0.032,0.003,0.028,0.015,0.033
2020,19500,4131,475316.747,1125621.107,430583.29,0.314,0.163,0.085,0.044,0.603,0.073,0.75,2685613.609,2262268.847,22108.396,122770.923,341793.075,0.779,0.221,0.305,0.475,0.544,0.868,0.031,0.042,0.496,2.432,58.843,136514.331,0.011,0.006,0.003,0.002,0.021,0.009,0.018,0.009,0.036
2020,19600,17083,2275035.25,941168.853,267602.374,0.335,0.174,0.091,0.047,0.644,0.034,0.794,2000100.145,2087343.152,0,124592.759,281458.396,0.587,0.413,0.205,0.382,0.583,0.613,0.104,0.133,0.496,2.644,54.389,134479.714,0.012,0.006,0.003,0.002,0.024,0.005,0.02,0.01,0.029
2020,19700,17657,2335464.261,676066.299,210067.86,0.328,0.171,0.089,0.046,0.634,0.043,0.798,2339431.183,1304335.308,-6591.345,112523.802,219910.096,0.663,0.337,0.242,0.421,0.552,0.742,0.129,0.045,0.525,2.443,55.629,30243.916,0.005,0.003,0.001,0.001,0.008,0.002,0.007,0.004,0.018
2020,19800,2649,262333.559,673450.561,229576.089,0.321,0.167,0.087,0.045,0.621,0.055,0.78,1359674.274,1316399.455,2789.855,100922.395,206244.283,0.685,0.315,0.223,0.463,0.492,0.752,0.143,0.041,0.532,2.406,56.33,28744.886,0.01,0.005,0.003,0.001,0.01,0.002,0.013,0.008,0.015
2020,19901,2217,230866,672363.264,228496.153,0.314,0.163,0.085,0.044,0.617,0.055,0.772,1055812.319,1342328.596,7999.448,88990.455,212701.549,0.741,0.259,0.281,0.459,0.438,0.794,0.129,0.021,0.551,2.278,59.355,34099.304,0.028,0.014,0.007,0.004,0.018,0.003,0.025,0.022,0.017
2020,19902,1053,70442.441,654408.247,245593.666,0.296,0.154,0.08,0.042,0.594,0.057,0.753,987030.421,1225804.044,7787.602,90086.559,227137.486,0.711,0.289,0.274,0.438,0.411,0.831,0.099,0.026,0.542,2.391,57.588,59044.13,0.05,0.027,0.014,0.007,0.042,0.006,0.051,0.043,0.026
2020,19903,1932,22539.266,716613.483,291202.904,0.282,0.147,0.076,0.04,0.568,0.072,0.726,1747616.142,1277969.333,16169.295,94504.002,213439.021,0.774,0.226,0.348,0.427,0.442,0.78,0.133,0.025,0.503,2.388,57.697,82546.714,0.052,0.027,0.014,0.007,0.056,0.009,0.065,0.043,0.031
2020,20001,2479,131231.485,488988.246,177650.613,0.309,0.161,0.084,0.043,0.612,0.06,0.774,841259.033,954559.501,3263.159,71433.64,166723.734,0.776,0.224,0.379,0.398,0.434,0.946,0.003,0.004,0.527,2.163,59.306,28167.012,0.03,0.016,0.008,0.004,0.025,0.004,0.031,0.025,0.02
2020,20002,805,13936.23,347101.064,146069.208,0.264,0.134,0.07,0.037,0.567,0.083,0.723,435682.661,657314.428,6996.173,66496.251,120011.741,0.78,0.22,0.404,0.376,0.373,0.952,0.001,0,0.52,2.155,59.841,35685.211,0.074,0.045,0.023,0.012,0.049,0.009,0.06,0.066,0.049
2020,20003,805,30305.77,347101.064,146069.208,0.264,0.134,0.07,0.037,0.567,0.083,0.723,435682.661,657314.428,6922.83,66496.251,120011.741,0.78,0.22,0.404,0.376,0.373,0.952,0.001,0,0.52,2.155,59.841,35685.211,0.074,0.045,0.023,0.012,0.049,0.009,0.06,0.066,0.049
2020,20100,4054,320210.278,568296.736,185071.667,0.315,0.164,0.085,0.044,0.619,0.049,0.779,1071531.258,1056007.569,0,83082.148,188151.54,0.716,0.284,0.289,0.427,0.488,0.943,0.008,0.006,0.523,2.198,57.959,32401.903,0.026,0.013,0.007,0.004,0.023,0.003,0.028,0.021,0.015
2020,20200,2638,135010.018,626434.882,202177.845,0.312,0.162,0.084,0.044,0.62,0.048,0.776,942091.873,1201483.626,0,93940.706,193187.003,0.688,0.312,0.24,0.448,0.544,0.942,0.004,0.006,0.538,2.251,56.886,38473.304,0.041,0.021,0.011,0.006,0.026,0.003,0.035,0.033,0.02
2020,20301,2097,39624.132,645719.518,221195.502,0.31,0.161,0.084,0.044,0.611,0.056,0.775,1452385.646,1207493.923,4727.693,87464.754,190590.44,0.766,0.234,0.327,0.439,0.513,0.944,0.003,0.005,0.538,2.207,58.19,33795.936,0.025,0.013,0.007,0.004,0.02,0.003,0.029,0.021,0.014
2020,20302,2655,113491.527,666857.927,240331.737,0.314,0.163,0.085,0.044,0.61,0.063,0.774,1929024.684,1236475.139,7749.628,88473.246,194786.945,0.771,0.229,0.348,0.423,0.51,0.948,0.003,0.005,0.531,2.225,57.958,19617.809,0.012,0.006,0.003,0.002,0.01,0.002,0.013,0.01,0.014
2020,20401,5358,651355.908,634960.079,237616.954,0.302,0.157,0.082,0.043,0.599,0.047,0.765,1418152.237,1125697.731,0,96111.527,228007.348,0.632,0.368,0.215,0.416,0.504,0.847,0.034,0.054,0.54,2.377,56.23,47765.42,0.037,0.019,0.01,0.005,0.033,0.004,0.038,0.03,0.017
2020,20402,893,4453.274,1363519.894,656983.766,0.293,0.152,0.079,0.041,0.568,0.098,0.693,1481319.162,2494747.653,26421.816,109154.772,465362.909,0.809,0.191,0.338,0.471,0.639,0.941,0.011,0.012,0.527,2.097,62.306,124732.758,0.017,0.009,0.005,0.002,0.019,0.009,0.023,0.014,0.024
2020,20403,893,6991.161,1363519.89,656983.766,0.293,0.152,0.079,0.041,0.568,0.098,0.693,1481319.16,2494747.653,26421.816,109154.772,465362.908,0.809,0.191,0.338,0.471,0.639,0.941,0.011,0.012,0.527,2.097,62.306,124732.756,0.017,0.009,0.005,0.002,0.019,0.009,0.023,0.014,0.024
2020,20500,19854,2121112.551,962950.212,334227.357,0.326,0.17,0.088,0.046,0.627,0.043,0.784,3667448.352,1952282.413,0,131096.186,362646.498,0.614,0.386,0.201,0.413,0.618,0.806,0.044,0.054,0.529,2.417,54.758,100868.136,0.009,0.005,0.002,0.001,0.018,0.005,0.014,0.007,0.032
2020,20600,5190,532466.233,809881.033,309360.013,0.313,0.163,0.085,0.044,0.608,0.061,0.762,1763477.548,1518728.688,11082.728,107389.695,245475.764,0.733,0.267,0.264,0.469,0.57,0.928,0.009,0.014,0.51,2.353,56.02,41295.064,0.015,0.008,0.004,0.002,0.013,0.003,0.016,0.012,0.019
2020,20700,1911,51293.667,622969.619,235399.145,0.308,0.161,0.084,0.043,0.6,0.071,0.775,2861707.669,1126802.859,8580.634,88894.613,189384.734,0.768,0.232,0.343,0.425,0.52,0.95,0.003,0.005,0.534,2.265,57.498,19136.217,0.016,0.008,0.004,0.002,0.012,0.002,0.016,0.012,0.016
2020,20800,4571,276203.477,578190.439,222344.187,0.298,0.155,0.08,0.042,0.593,0.047,0.76,898228.948,1052919.642,-8537.646,87861.829,195838.799,0.656,0.344,0.25,0.405,0.543,0.863,0.025,0.06,0.534,2.375,56.955,55844.844,0.043,0.024,0.012,0.006,0.044,0.005,0.05,0.039,0.023
2020,20901,11115,1408548.001,848863.412,255804.24,0.336,0.175,0.091,0.047,0.645,0.043,0.801,2724419.091,1750982.75,-3016.704,120184.834,248837.632,0.66,0.34,0.215,0.445,0.567,0.786,0.072,0.07,0.518,2.407,55.948,114369.396,0.017,0.009,0.004,0.002,0.03,0.006,0.026,0.014,0.032
2020,20902,3284,69177.294,720635.223,283800.786,0.295,0.153,0.08,0.041,0.587,0.069,0.737,810459.259,1229076.916,7212.85,90003.478,223841.026,0.764,0.236,0.318,0.446,0.564,0.934,0.009,0.017,0.536,2.297,57.62,54376.589,0.049,0.027,0.014,0.007,0.037,0.006,0.045,0.046,0.029
2020,21001,1720,20533.715,499916.111,200620.293,0.284,0.147,0.077,0.04,0.568,0.084,0.726,733707.958,893382.804,15579.082,71226.744,160713.226,0.823,0.177,0.41,0.414,0.395,0.938,0.002,0.004,0.489,2.236,59.652,47269.088,0.042,0.023,0.012,0.006,0.044,0.009,0.049,0.039,0.033
2020,21002,2099,19655.832,428500.22,162372.156,0.308,0.16,0.083,0.043,0.597,0.07,0.762,688075.07,734512.551,6219.262,69091.135,125002.242,0.8,0.2,0.437,0.363,0.385,0.902,0.002,0.008,0.482,2.169,59.434,15600.308,0.013,0.007,0.004,0.002,0.014,0.003,0.014,0.012,0.015
2020,21003,2830,13414.313,445309.163,165347.812,0.303,0.158,0.082,0.043,0.592,0.072,0.756,698555.896,760835.557,7438.143,69622.535,132588.348,0.803,0.197,0.432,0.371,0.401,0.941,0.002,0.006,0.491,2.196,59.2,21098.016,0.02,0.011,0.005,0.003,0.019,0.004,0.02,0.017,0.018
2020,21004,1971,30235.233,495543.245,205090.461,0.283,0.147,0.076,0.04,0.571,0.077,0.73,621837.816,900799.561,9617.768,73505.593,153636.355,0.786,0.214,0.376,0.41,0.377,0.956,0.003,0.008,0.478,2.185,59.03,49422.593,0.05,0.027,0.014,0.007,0.048,0.008,0.056,0.043,0.037
2020,21101,3396,41928.215,522655.765,211059.392,0.287,0.149,0.077,0.04,0.574,0.079,0.732,707507.818,943562.397,13227.61,76641.177,172314.507,0.801,0.199,0.358,0.444,0.387,0.949,0.002,0.006,0.486,2.34,58.085,48931.574,0.046,0.025,0.013,0.007,0.045,0.008,0.051,0.041,0.034
2020,21102,3396,26360.765,533040.857,214366.377,0.288,0.149,0.078,0.04,0.577,0.077,0.734,695138.292,981697.576,12384.44,79113.923,177612.758,0.791,0.209,0.334,0.458,0.387,0.949,0.002,0.006,0.486,2.34,58.085,50196.553,0.046,0.026,0.014,0.007,0.044,0.008,0.053,0.042,0.034
2020,21201,939,30490.573,554779.763,205241.14,0.283,0.146,0.076,0.04,0.582,0.067,0.739,687518.072,1028733.97,9389.423,83065.108,184487.255,0.801,0.199,0.317,0.483,0.401,0.962,0.002,0.016,0.476,2.444,56.542,65639.729,0.063,0.035,0.018,0.01,0.056,0.009,0.068,0.056,0.039
2020,21202,1849,13125.8,523727.696,198533.901,0.291,0.15,0.078,0.041,0.59,0.068,0.747,690174.71,953783.836,11094.253,80486.507,168367.353,0.794,0.206,0.354,0.44,0.375,0.953,0.002,0.012,0.468,2.424,56.572,47802.226,0.057,0.033,0.017,0.009,0.044,0.007,0.053,0.051,0.035
2020,21301,3236,59570.746,587891.232,198328.371,0.31,0.161,0.084,0.044,0.611,0.062,0.771,1520934.761,1077679.771,7933.658,90362.116,189356.887,0.772,0.228,0.32,0.453,0.406,0.954,0.002,0.016,0.478,2.385,56.623,34569.988,0.032,0.016,0.009,0.004,0.025,0.004,0.03,0.026,0.018
2020,21302,2060,45503.343,628873.488,221793.218,0.31,0.161,0.084,0.044,0.601,0.065,0.76,1148218.824,1081895.08,12232.455,90479.158,204579.217,0.807,0.193,0.301,0.506,0.442,0.957,0.004,0.017,0.491,2.403,55.527,24125.032,0.013,0.007,0.004,0.002,0.016,0.003,0.018,0.011,0.011
2020,21400,5237,119969.447,553984.921,237149.2,0.294,0.153,0.079,0.041,0.582,0.076,0.741,884253.142,956098.246,10737.427,92853.644,213996.834,0.808,0.192,0.294,0.513,0.39,0.941,0.003,0.006,0.484,2.389,57.279,31517.454,0.032,0.017,0.009,0.005,0.026,0.005,0.032,0.027,0.023
2020,21501,12106,1374642.333,633729.494,216787.519,0.323,0.168,0.087,0.045,0.621,0.052,0.79,2359493.804,1156714.067,-4784.579,110834.039,234702.962,0.692,0.308,0.209,0.483,0.524,0.89,0.028,0.017,0.494,2.425,54.356,14413.656,0.003,0.002,0.001,0,0.005,0.001,0.005,0.003,0.015
2020,21502,3887,19839.746,517319.254,206107.11,0.279,0.144,0.075,0.039,0.564,0.082,0.723,732746.802,907290.56,19614.587,77009.136,187275.375,0.853,0.147,0.36,0.493,0.372,0.937,0.001,0.006,0.475,2.298,58.516,55070.061,0.051,0.028,0.015,0.008,0.05,0.01,0.058,0.045,0.037
2020,21600,3887,66242.052,523537.828,206827.156,0.279,0.144,0.075,0.039,0.566,0.084,0.72,667923.067,907390.623,22574.973,75187.187,180465.868,0.863,0.137,0.389,0.474,0.372,0.937,0.001,0.006,0.475,2.298,58.516,53927.949,0.055,0.031,0.016,0.008,0.049,0.01,0.058,0.049,0.04
2020,21701,2767,103370.525,672451.509,229908.081,0.312,0.162,0.084,0.044,0.606,0.059,0.763,1025656.909,1207619.334,9449.817,99059.498,212494,0.77,0.23,0.309,0.46,0.464,0.953,0.005,0.014,0.49,2.372,56.352,31275.202,0.017,0.009,0.005,0.002,0.019,0.003,0.022,0.014,0.013
2020,21702,758,29731.994,518157.739,172921.788,0.313,0.163,0.085,0.044,0.612,0.064,0.773,890824.683,935599.056,10788.526,86760.386,168114.225,0.832,0.168,0.307,0.525,0.4,0.96,0.005,0.02,0.472,2.414,55.454,22616.688,0.019,0.01,0.005,0.003,0.018,0.003,0.022,0.015,0.014
2020,21801,1462,31214.274,428837.089,124314.957,0.323,0.168,0.088,0.046,0.636,0.053,0.801,1135423.341,760828.873,10866.523,74826.197,117012.738,0.763,0.237,0.399,0.364,0.378,0.962,0.004,0.006,0.512,2.181,57.264,19816.311,0.021,0.009,0.005,0.003,0.016,0.002,0.021,0.015,0.013
2020,21802,2940,28015.457,420626.588,142142.463,0.306,0.159,0.083,0.043,0.611,0.06,0.775,846824.404,748917.598,8954.201,75927.346,125147.93,0.769,0.231,0.368,0.4,0.375,0.968,0.004,0.006,0.509,2.238,56.679,22539.639,0.033,0.017,0.009,0.005,0.022,0.003,0.029,0.028,0.021
