year,puma,statefip,obs,households,wealth_mean,wealth_median,wealth_top1,wealth_top.1,wealth_top.01,wealth_top.001,wealth_top10,wealth_bottom50,wealth_gini,wealth_sd,p90,p10,income_mean,house_value_mean,own,rent,cntygp97,cntygp98,own_outright,own_mortgage,college,white,black,hispanic,female,household_size,age,mean_sd,top1_sd,top.1_sd,top.01_sd,top.001_sd,top10_sd,bottom50_sd,top5_sd,top.5_sd,gini_sd
1960,117,16,1156,23120,90314.494,55331.053,0.114,0.049,0.017,0.007,0.423,0.271,0.595,139920.001,196446.812,2526.795,43099.779,58740.925,0.721,0.279,NA,NA,NA,NA,0.145,0.996,0,0,0.121,3.257,48.875,2426.74,0.025,0.018,0.012,0.005,0.015,0.339,0.019,0.024,0.019
1960,118,16,1072,21440,111114.283,58060.007,0.108,0.036,0.017,0.012,0.444,0.58,0.634,149559.982,284489.823,0,46963.62,63624.822,0.659,0.341,NA,NA,NA,NA,0.22,0.986,0.002,0,0.143,3.224,47.506,6464.114,0.046,0.023,0.008,0.004,0.029,0.453,0.037,0.039,0.031
1960,119,16,1178,23560,138323.38,79348.944,0.112,0.036,0.012,0.005,0.424,0.418,0.605,174226.766,319794.329,2594.852,51318.338,92847.205,0.727,0.273,NA,NA,NA,NA,0.283,0.992,0.002,0.001,0.11,3.739,45.117,9631.537,0.047,0.026,0.013,0.005,0.036,0.429,0.045,0.04,0.038
1960,120,16,859,17180,106955.371,51463.089,0.105,0.017,0.007,0.003,0.464,0.746,0.644,143582.764,284476.537,0,40939.956,60917.707,0.662,0.338,NA,NA,NA,NA,0.178,0.986,0.006,0,0.095,3.34,46.963,8426.111,0.058,0.038,0.015,0.006,0.037,0.377,0.048,0.055,0.037
1960,121,16,819,16380,113949.667,61327.345,0.149,0.04,0.016,0.007,0.469,0.416,0.651,177136.437,258808.721,-2154.28,41807.101,66891.439,0.672,0.328,NA,NA,NA,NA,0.171,0.989,0.001,0,0.136,3.291,49.337,4678.001,0.035,0.038,0.015,0.006,0.02,0.449,0.027,0.029,0.032
1960,122,16,1421,28420,135001.896,67129.539,0.111,0.038,0.012,0.005,0.424,0.414,0.631,174144.218,341593.205,-2236.974,43735.256,75018.094,0.665,0.335,NA,NA,NA,NA,0.199,0.994,0.001,0,0.13,3.479,48.198,8485.223,0.043,0.023,0.013,0.005,0.034,0.456,0.041,0.037,0.031
1960,123,16,1349,26980,116564.391,65152.124,0.113,0.039,0.013,0.005,0.421,0.417,0.614,151620.335,277908.904,0,47958.234,70935.252,0.706,0.294,NA,NA,NA,NA,0.258,0.973,0.009,0,0.11,3.692,45.918,5218.994,0.036,0.02,0.012,0.005,0.025,0.439,0.031,0.033,0.028
1960,124,17,1975,39500,108177.372,58272.189,0.139,0.044,0.017,0.007,0.436,0.261,0.623,174789.535,251970.918,0,41867.006,49838.591,0.677,0.323,NA,NA,NA,NA,0.165,0.995,0.005,0,0.174,3.041,51.467,2853.296,0.022,0.02,0.011,0.005,0.014,0.354,0.018,0.022,0.026
1960,125,17,1844,36880,127078.379,55100.962,0.269,0.109,0.044,0.018,0.551,0.075,0.742,334977.664,240211.816,0,41920.218,60982.331,0.653,0.347,NA,NA,NA,NA,0.137,0.989,0.011,0,0.183,3.046,51.183,9099.972,0.045,0.02,0.008,0.003,0.034,0.006,0.042,0.037,0.019
1960,126,17,1904,38080,99614.452,49716.429,0.148,0.052,0.024,0.012,0.461,0.256,0.645,169285.813,234097.95,0,41162.873,44234.786,0.691,0.309,NA,NA,NA,NA,0.111,0.992,0.008,0,0.18,3.033,52.568,2532.575,0.019,0.016,0.003,0.005,0.013,0.362,0.017,0.018,0.023
1960,127,17,1386,27720,101301.082,47405.946,0.166,0.065,0.03,0.016,0.475,0.259,0.654,199273.833,233327.358,0,39156.522,48587.53,0.722,0.278,NA,NA,NA,NA,0.127,0.996,0.004,0,0.165,3.127,52.019,1802.877,0.016,0.012,0.004,0.01,0.009,0.356,0.011,0.014,0.023
1960,128,17,1465,29300,105744.674,53536.327,0.19,0.08,0.033,0.013,0.487,0.088,0.715,698515.375,229513.997,-2056.561,45882.685,56425.058,0.675,0.325,NA,NA,NA,NA,0.158,0.997,0.003,0,0.187,3.07,50.565,1787.112,0.013,0.008,0.004,0.002,0.009,0.001,0.011,0.014,0.009
1960,129,17,1906,38120,107270.38,56064.411,0.187,0.086,0.035,0.014,0.462,0.107,0.682,510949.55,220992.258,2251.047,38711.448,50926.25,0.757,0.243,NA,NA,NA,NA,0.097,0.999,0.001,0,0.156,3.04,51.954,3255.862,0.025,0.021,0.009,0.003,0.016,0.003,0.02,0.027,0.007
1960,130,17,2570,51400,72255.607,37473.671,0.146,0.052,0.02,0.008,0.46,0.263,0.635,128020.801,168101.599,0,32723.699,35003.296,0.679,0.321,NA,NA,NA,NA,0.098,0.932,0.068,0,0.193,2.993,52.316,938.844,0.01,0.013,0.011,0.004,0.007,0.352,0.009,0.011,0.017
1960,131,17,2392,47840,82675.769,43039.562,0.166,0.074,0.031,0.012,0.462,0.122,0.647,321781.152,178753.545,0,40111.801,46265.392,0.751,0.249,NA,NA,NA,NA,0.146,0.973,0.027,0,0.186,2.939,51.553,2345.128,0.024,0.015,0.007,0.003,0.015,0.003,0.019,0.024,0.008
1960,132,17,1782,35640,105226.76,51043.213,0.208,0.099,0.04,0.016,0.507,0.102,0.715,527005.657,226553.703,0,42048.916,52013.047,0.742,0.258,NA,NA,NA,NA,0.109,0.976,0.024,0,0.164,3.061,51.334,6244.139,0.045,0.036,0.015,0.006,0.028,0.006,0.036,0.047,0.01
1960,133,17,1773,35460,135842.623,65021.498,0.293,0.125,0.05,0.02,0.55,0.096,0.773,762220.971,225444.223,2917.778,55428.464,86058.665,0.706,0.294,NA,NA,NA,NA,0.186,0.962,0.038,0,0.159,3.188,47.677,16917.255,0.081,0.041,0.017,0.007,0.055,0.012,0.068,0.072,0.015
1960,134,17,1649,32980,101915.688,54599.341,0.17,0.067,0.029,0.012,0.462,0.099,0.656,228925.814,234929.779,0,42463.53,49007.034,0.672,0.328,NA,NA,NA,NA,0.116,0.999,0.001,0,0.169,3.129,51.611,1919.084,0.015,0.014,0.006,0.002,0.01,0.002,0.013,0.015,0.012
1960,135,17,1448,28960,118176.66,67461.43,0.201,0.081,0.034,0.014,0.464,0.121,0.657,378662.728,234808.719,5777.839,56879.791,83967.919,0.748,0.252,NA,NA,NA,NA,0.156,1,0,0,0.104,3.361,44.984,3793.774,0.025,0.013,0.005,0.002,0.018,0.004,0.021,0.02,0.012
1960,136,17,1249,24980,140988.781,61702.382,0.274,0.116,0.047,0.019,0.554,0.076,0.756,436716.859,262675.519,0,51247.819,78712.742,0.619,0.381,NA,NA,NA,NA,0.215,0.988,0.012,0,0.194,3.086,49.785,13009.784,0.059,0.031,0.013,0.005,0.041,0.007,0.052,0.052,0.008
1960,137,17,1752,35040,148467.947,50185.66,0.281,0.105,0.043,0.018,0.608,0.045,0.789,383385.898,280863.827,-2870.32,59143.652,79409.056,0.549,0.451,NA,NA,NA,NA,0.402,0.949,0.045,0,0.151,3.167,43.202,13163.919,0.049,0.035,0.012,0.005,0.035,0.004,0.046,0.048,0.025
1960,138,17,2768,55360,115059.441,56776.561,0.234,0.1,0.04,0.016,0.51,0.097,0.716,483723.75,235216.73,0,47616.736,62406.699,0.666,0.334,NA,NA,NA,NA,0.12,0.977,0.023,0,0.175,3.192,50.004,5976.112,0.039,0.022,0.009,0.004,0.026,0.005,0.032,0.033,0.006
1960,139,17,1137,22740,122435.315,62571.883,0.252,0.111,0.045,0.018,0.522,0.097,0.736,568214.341,221295.537,0,53439.281,79716.466,0.661,0.339,NA,NA,NA,NA,0.156,0.942,0.058,0,0.146,3.325,47.009,9323.822,0.056,0.035,0.014,0.006,0.035,0.007,0.043,0.052,0.011
1960,140,17,1623,32460,115566.261,71074.604,0.146,0.054,0.024,0.012,0.42,0.277,0.593,178662.035,250141.354,5449.887,53828.886,74527.077,0.707,0.293,NA,NA,NA,NA,0.124,0.998,0.002,0,0.157,3.216,49.205,2478.146,0.018,0.017,0.005,0.004,0.012,0.328,0.015,0.016,0.025
1960,141,17,1868,37360,107410.327,61779.697,0.146,0.061,0.026,0.01,0.445,0.113,0.635,286468.024,241483.88,0,47759.585,56338.896,0.672,0.328,NA,NA,NA,NA,0.145,0.99,0.01,0,0.16,3.147,50.687,1630.021,0.013,0.009,0.005,0.002,0.008,0.002,0.011,0.013,0.013
1960,142,17,1190,23800,145787.763,66593.691,0.231,0.085,0.038,0.018,0.54,0.247,0.721,318828.724,277312.864,0,51769.41,80916.648,0.619,0.381,NA,NA,NA,NA,0.208,0.993,0.007,0,0.16,3.294,48.276,9141.852,0.036,0.034,0.007,0.005,0.03,0.375,0.037,0.033,0.033
1960,143,17,1269,25380,132407.986,68350.337,0.208,0.082,0.034,0.014,0.492,0.091,0.695,403554.304,272522.519,1784.098,47831.191,75770.137,0.631,0.369,NA,NA,NA,NA,0.142,0.987,0.013,0,0.145,3.184,49.489,4976.638,0.03,0.016,0.006,0.003,0.019,0.003,0.023,0.028,0.02
1960,144,17,1001,20020,145870.656,74423.09,0.228,0.09,0.036,0.015,0.52,0.103,0.689,327673.828,252665.899,5368.937,62336.478,107938.337,0.671,0.329,NA,NA,NA,NA,0.207,0.988,0.011,0,0.14,3.307,45.935,3866.92,0.02,0.011,0.004,0.002,0.012,0.003,0.015,0.019,0.025
1960,145,17,1156,23120,170209.318,80420.092,0.287,0.121,0.049,0.02,0.568,0.087,0.77,656457.05,271664.168,5465.953,67189.493,106606.378,0.676,0.324,NA,NA,NA,NA,0.183,0.98,0.02,0,0.153,3.289,46.728,21153.568,0.073,0.035,0.014,0.006,0.052,0.011,0.065,0.066,0.014
1960,150,17,1185,23700,323924.986,142505.281,0.248,0.1,0.041,0.016,0.575,0.126,0.736,995701.186,471946.403,47367.242,91056.321,204958.08,0.88,0.12,NA,NA,NA,NA,0.402,0.997,0,0,0.073,3.714,45.327,47090.006,0.048,0.019,0.008,0.003,0.066,0.02,0.077,0.038,0.033
1960,151,17,708,14160,205769.197,110670.014,0.205,0.081,0.033,0.013,0.48,0.15,0.653,674278.525,338875.458,34548.313,73479.722,176237.686,0.871,0.129,NA,NA,NA,NA,0.232,0.999,0,0,0.065,3.85,43.003,8052.639,0.025,0.012,0.005,0.002,0.02,0.006,0.023,0.026,0.028
1960,152,17,931,18620,731054.038,159037.872,0.264,0.107,0.043,0.017,0.646,0.039,0.815,2171544.554,2176263.269,5936.328,113197.687,348991.191,0.69,0.31,NA,NA,NA,NA,0.491,0.975,0.023,0,0.101,3.634,44.65,225657.097,0.035,0.014,0.006,0.002,0.077,0.015,0.065,0.027,0.048
1960,155,17,2567,51340,325093.618,133818.12,0.28,0.113,0.046,0.019,0.61,0.094,0.796,1330852.105,467976.451,12518.752,94448.44,193361.963,0.75,0.25,NA,NA,NA,NA,0.305,0.977,0.022,0,0.106,3.407,46.224,58244.555,0.058,0.023,0.009,0.004,0.077,0.018,0.09,0.044,0.028
1960,156,17,2603,52060,194402.175,80037.907,0.286,0.117,0.047,0.019,0.577,0.055,0.792,742998.455,336907.54,-2727.54,77628.888,99730.417,0.469,0.531,NA,NA,NA,NA,0.272,0.999,0,0,0.201,2.921,49.75,21644.528,0.062,0.027,0.011,0.004,0.049,0.006,0.061,0.05,0.013
1960,157,17,1476,29520,352962.425,116872.283,0.297,0.12,0.049,0.02,0.654,0.085,0.82,1212972.865,489545.3,17311.113,87569.327,214003.043,0.818,0.182,NA,NA,NA,NA,0.28,0.977,0.02,0,0.089,3.608,44.397,82890.624,0.065,0.026,0.011,0.004,0.089,0.022,0.101,0.049,0.032
1960,158,17,1821,36420,133773.107,91940.383,0.161,0.069,0.028,0.011,0.401,0.16,0.597,475257.57,247047.564,8695.886,71176.983,115261.311,0.772,0.228,NA,NA,NA,NA,0.205,0.949,0.051,0,0.088,3.607,44.042,3030.849,0.018,0.016,0.007,0.003,0.013,0.004,0.016,0.018,0.011
1960,159,17,1332,26640,264242.359,83350.387,0.32,0.13,0.053,0.021,0.679,0.061,0.845,1036602.975,355983.197,0,79537.547,164509.187,0.685,0.315,NA,NA,NA,NA,0.384,0.926,0.074,0,0.093,3.799,42.345,56514.574,0.063,0.026,0.011,0.004,0.08,0.015,0.1,0.049,0.024
1960,160,17,3720,74400,70822.456,13375.968,0.408,0.174,0.07,0.028,0.756,0.012,0.911,806321.836,124145.1,-4982.769,59420.204,12809.5,0.045,0.955,NA,NA,NA,NA,0.285,0.978,0.003,0,0.283,2.232,49.185,7244.815,0.062,0.034,0.014,0.006,0.026,0.001,0.039,0.056,0.004
1960,161,17,3684,73680,90654.044,11949.183,0.497,0.204,0.082,0.033,0.834,0.009,0.945,1084996.443,102757.706,-4770.579,64726.544,6056.48,0.026,0.974,NA,NA,NA,NA,0.215,0.974,0.004,0,0.282,2.383,48.019,20722.161,0.098,0.043,0.017,0.007,0.043,0.002,0.067,0.079,0.009
1960,162,17,2117,42340,159716.736,28704.214,0.308,0.119,0.048,0.02,0.701,0.02,0.855,613442.292,330675.259,-5345.045,73620.261,56865.608,0.209,0.791,NA,NA,NA,NA,0.29,0.998,0,0,0.201,2.829,49.692,15112.543,0.044,0.027,0.011,0.004,0.028,0.002,0.04,0.043,0.018
1960,163,17,1760,35200,127076.793,64740.118,0.15,0.057,0.025,0.01,0.425,0.067,0.655,284343.054,279847.384,-3197.291,66794.387,82977.771,0.459,0.541,NA,NA,NA,NA,0.161,0.999,0,0,0.162,3.016,49.549,2247.972,0.015,0.015,0.005,0.002,0.01,0.001,0.012,0.014,0.016
1960,164,17,1745,34900,97387.038,23894.151,0.213,0.085,0.03,0.012,0.571,0.219,0.769,227250.416,250827.539,-4487.258,63741.948,43711.536,0.232,0.768,NA,NA,NA,NA,0.203,1,0,0,0.237,2.769,50.485,2528.17,0.019,0.02,0.017,0.007,0.011,0.417,0.014,0.02,0.018
1960,165,17,4549,90980,37026.108,5144.384,0.541,0.246,0.099,0.04,0.847,-0.028,0.964,392970.879,46847.972,-5394.471,41840.61,5575.954,0.026,0.974,NA,NA,NA,NA,0.18,0.166,0.829,0,0.349,2.953,45.153,5331.788,0.07,0.053,0.022,0.009,0.024,0.004,0.038,0.075,0.003
1960,166,17,4080,81600,84090.928,13536.428,0.342,0.145,0.059,0.024,0.713,0.006,0.884,572578.73,176522.146,-5346.026,59373.801,33567.883,0.165,0.835,NA,NA,NA,NA,0.232,0.464,0.533,0,0.268,2.878,46.554,5376.106,0.039,0.024,0.01,0.004,0.019,0,0.027,0.037,0.002
1960,167,17,2957,59140,82440.384,28489.642,0.146,0.051,0.023,0.009,0.478,0.034,0.709,169941.927,212148.153,-4543.804,60889.613,51793.127,0.355,0.645,NA,NA,NA,NA,0.14,0.731,0.268,0,0.212,3.371,46.928,1426.684,0.015,0.016,0.007,0.003,0.009,0.001,0.012,0.015,0.012
1960,168,18,811,16220,136545.884,81143.115,0.149,0.058,0.028,0.016,0.438,0.272,0.612,224451.625,290027.951,5455.956,61192.227,92208.43,0.764,0.236,NA,NA,NA,NA,0.2,1,0,0,0.102,3.457,45.827,2872.575,0.017,0.012,0.006,0.012,0.011,0.337,0.013,0.016,0.026
1960,169,18,1277,25540,122375.432,70839.41,0.164,0.052,0.018,0.007,0.477,0.419,0.639,199477.353,261507.627,3665.651,58215.928,77714.421,0.711,0.289,NA,NA,NA,NA,0.154,0.965,0.035,0,0.139,3.351,48.034,4577.636,0.028,0.031,0.017,0.007,0.02,0.425,0.023,0.033,0.036
1960,170,18,1561,31220,126927.942,70846.395,0.2,0.075,0.031,0.013,0.481,0.123,0.645,251920.89,237848.86,6890.25,59785.646,79710.715,0.775,0.225,NA,NA,NA,NA,0.165,0.986,0.014,0,0.144,3.317,46.901,2547.894,0.013,0.009,0.003,0.001,0.01,0.002,0.013,0.009,0.022
1960,171,18,1310,26200,117952.142,72676.157,0.101,0.03,0.009,0.004,0.382,0.569,0.561,132802.049,271960.79,6410.214,47325.71,66208.629,0.773,0.227,NA,NA,NA,NA,0.136,1,0,0,0.131,3.348,49.382,5586.498,0.037,0.023,0.012,0.005,0.028,0.406,0.033,0.034,0.031
1960,172,18,1474,29480,114945.206,69201.079,0.085,0.023,0.007,0.003,0.381,0.57,0.555,130835.272,273845.714,7164.585,49186.63,63581.239,0.766,0.234,NA,NA,NA,NA,0.133,0.999,0,0,0.138,3.326,48.982,4589.393,0.034,0.021,0.011,0.004,0.023,0.403,0.028,0.031,0.026
1960,173,18,1068,21360,102631.686,62375.568,0.108,0.031,0.018,0.012,0.398,0.571,0.573,130744.67,237125.254,5040.426,46938.163,62850.326,0.74,0.26,NA,NA,NA,NA,0.134,0.996,0.003,0,0.135,3.27,48.441,3090.176,0.028,0.023,0.005,0.003,0.017,0.408,0.02,0.023,0.026
1960,174,18,1131,22620,105716.84,63327.218,0.112,0.034,0.015,0.01,0.411,0.571,0.582,131606.133,254577.266,4142.473,41973.036,51219.341,0.724,0.276,NA,NA,NA,NA,0.111,0.997,0.002,0,0.141,3.317,50.916,3885.464,0.03,0.021,0.007,0.001,0.02,0.412,0.026,0.03,0.027
1960,175,18,1646,32920,99197.35,59255.825,0.118,0.043,0.021,0.012,0.41,0.272,0.592,156455.738,233888.108,3998.286,43993.929,50234.797,0.7,0.3,NA,NA,NA,NA,0.128,0.999,0.001,0,0.137,3.2,49.68,1837.972,0.016,0.01,0.004,0.008,0.011,0.337,0.013,0.014,0.019
1960,176,18,1622,32440,92805.138,57320.907,0.108,0.034,0.011,0.004,0.402,0.423,0.574,121096.902,212532.777,5126.593,46955.428,54397.861,0.691,0.309,NA,NA,NA,NA,0.144,0.993,0.006,0,0.157,3.188,48.602,2555.258,0.024,0.015,0.011,0.004,0.016,0.409,0.02,0.022,0.022
1960,177,18,1652,33040,100044.664,56550.799,0.14,0.048,0.024,0.013,0.449,0.268,0.617,170227.931,217092.846,4248.914,50630.169,58874.491,0.709,0.291,NA,NA,NA,NA,0.145,0.975,0.025,0,0.171,3.246,47.917,3134.353,0.026,0.019,0.005,0.008,0.017,0.343,0.02,0.021,0.027
1960,178,18,1228,24560,107321.188,61187.739,0.15,0.045,0.016,0.006,0.466,0.419,0.627,166770.231,218878.548,3895.357,55855.695,67231.163,0.709,0.291,NA,NA,NA,NA,0.145,0.971,0.028,0,0.143,3.334,46.837,4142.754,0.036,0.03,0.015,0.006,0.02,0.424,0.024,0.037,0.036
1960,179,18,1691,33820,111258.567,53585.427,0.168,0.058,0.025,0.014,0.499,0.414,0.675,189668.413,255122.437,-918.209,55319.533,68008.98,0.64,0.36,NA,NA,NA,NA,0.282,0.99,0.007,0.001,0.156,3.178,46.228,4928.277,0.033,0.027,0.009,0.002,0.021,0.458,0.028,0.032,0.033
1960,180,18,1587,31740,109754.314,51669.211,0.251,0.108,0.044,0.018,0.531,0.088,0.734,432124.053,215282.177,0,55307.719,64235.897,0.686,0.314,NA,NA,NA,NA,0.18,0.949,0.05,0,0.153,3.282,46.033,6272.174,0.043,0.023,0.009,0.004,0.028,0.005,0.034,0.038,0.011
1960,181,18,2217,44340,98355.317,55570.195,0.174,0.065,0.023,0.009,0.465,0.261,0.642,177086.141,207890.774,0,48111.687,58324.385,0.675,0.325,NA,NA,NA,NA,0.126,0.976,0.024,0,0.156,3.207,48.516,2567.51,0.021,0.02,0.014,0.006,0.014,0.353,0.017,0.021,0.026
1960,183,18,1373,27460,94307.125,69516.076,0.091,0.034,0.017,0.011,0.353,0.433,0.498,109289.365,193548.556,8012.271,60264.307,78988.991,0.795,0.205,NA,NA,NA,NA,0.164,0.966,0.033,0,0.13,3.43,44.894,1346.414,0.013,0.008,0.002,0.005,0.008,0.355,0.01,0.012,0.016
1960,187,18,1188,23760,89718.661,47316.747,0.134,0.047,0.016,0.006,0.428,0.423,0.597,137618.059,209305.257,4774.947,39791.165,41755.245,0.755,0.245,NA,NA,NA,NA,0.114,0.997,0.003,0,0.161,3.067,51.521,2199.447,0.019,0.025,0.015,0.006,0.014,0.409,0.016,0.022,0.023
1960,188,18,2368,47360,83043.531,44570.166,0.156,0.06,0.026,0.014,0.465,0.271,0.625,163395.266,175380.328,1993.004,43082.993,50046.9,0.737,0.263,NA,NA,NA,NA,0.148,0.97,0.029,0,0.201,3.011,50.684,1981.686,0.02,0.015,0.005,0.006,0.012,0.339,0.016,0.019,0.024
1960,189,18,1518,30360,95597.567,45561.89,0.151,0.059,0.026,0.011,0.451,0.111,0.65,380059.114,219620.857,3271.588,44387.539,47009.388,0.75,0.25,NA,NA,NA,NA,0.128,0.996,0.004,0,0.174,3.211,50.702,1920.992,0.017,0.018,0.009,0.004,0.011,0.002,0.014,0.018,0.014
1960,190,18,816,16320,99202.52,44928.318,0.177,0.058,0.03,0.019,0.514,0.413,0.68,171661.358,199912.663,0,50844.805,60686.73,0.648,0.352,NA,NA,NA,NA,0.326,0.984,0.01,0,0.147,3.138,44.652,4981.504,0.034,0.028,0.005,0.009,0.024,0.46,0.031,0.033,0.035
1960,191,18,1240,24800,113218.011,56914.815,0.188,0.074,0.031,0.012,0.497,0.104,0.665,241641.797,243072.826,4299.131,50725.474,63865.973,0.739,0.261,NA,NA,NA,NA,0.145,0.993,0.006,0.001,0.14,3.393,47.395,2233.623,0.016,0.014,0.006,0.003,0.01,0.002,0.013,0.016,0.024
1960,192,18,1465,29300,96800.18,55760.771,0.127,0.04,0.01,0.004,0.44,0.575,0.614,136815.745,217713.335,0,42589.876,49638.523,0.677,0.323,NA,NA,NA,NA,0.094,0.99,0.01,0,0.139,3.409,49.392,4495.675,0.035,0.023,0.015,0.006,0.024,0.433,0.031,0.031,0.032
1960,193,18,1201,24020,93343.144,61373.743,0.124,0.051,0.014,0.006,0.402,0.424,0.579,137536.898,202602.92,1858.953,43574.941,55443.554,0.729,0.271,NA,NA,NA,NA,0.104,0.994,0.006,0,0.149,3.32,49.012,1913.049,0.016,0.012,0.013,0.005,0.011,0.408,0.015,0.018,0.02
1960,194,18,1069,21380,88520.78,51681.975,0.109,0.027,0.008,0.003,0.434,0.572,0.592,115926.654,212305.865,2602.022,49320.265,57319.988,0.729,0.271,NA,NA,NA,NA,0.149,0.964,0.036,0,0.141,3.54,45.123,4129.044,0.038,0.025,0.013,0.005,0.024,0.415,0.031,0.037,0.03
1960,195,18,1015,20300,92233.986,56602.64,0.106,0.036,0.016,0.011,0.431,0.573,0.59,118030.144,208359.813,2337.196,46954.957,60370.113,0.732,0.268,NA,NA,NA,NA,0.107,0.967,0.033,0,0.15,3.404,48.09,3549.267,0.03,0.017,0.006,0.002,0.02,0.417,0.027,0.028,0.025
1960,196,18,1190,23800,80036.057,46827.982,0.09,0.025,0.007,0.003,0.399,0.568,0.548,99120.717,174094.389,4982.998,38771.734,46869.227,0.79,0.21,NA,NA,NA,NA,0.099,0.997,0.003,0,0.138,3.27,50.32,1488.556,0.017,0.018,0.01,0.004,0.011,0.388,0.014,0.016,0.016
1960,197,18,1500,30000,86370.733,55733.951,0.078,0.02,0.01,0.008,0.384,0.712,0.545,99622.911,203889.549,3811.494,39090.261,50509.588,0.781,0.219,NA,NA,NA,NA,0.089,0.991,0.009,0,0.145,3.352,50.331,1839.363,0.019,0.014,0.005,0,0.013,0.321,0.016,0.019,0.015
1960,198,19,2210,44200,116404.053,69656.033,0.105,0.032,0.009,0.003,0.4,0.575,0.593,143932.499,275126.122,-1506.612,37734.519,54407.361,0.653,0.347,NA,NA,NA,NA,0.15,1,0,0,0.136,3.351,50.684,4914.498,0.033,0.021,0.012,0.005,0.024,0.431,0.03,0.03,0.027
1960,199,19,2405,48100,129343.632,74258.618,0.143,0.045,0.018,0.01,0.426,0.42,0.614,191665.412,289156.5,3115.884,45141.019,61704.92,0.68,0.32,NA,NA,NA,NA,0.158,0.998,0.002,0,0.146,3.306,49.8,3437.315,0.022,0.022,0.009,0.002,0.015,0.428,0.018,0.023,0.029
1960,200,19,2684,53680,118208.406,75494.237,0.099,0.031,0.011,0.004,0.38,0.422,0.568,141179.784,258268.652,0,37517.748,56228.11,0.709,0.291,NA,NA,NA,NA,0.135,0.999,0.001,0,0.143,3.383,50.426,4624.577,0.033,0.02,0.011,0.004,0.023,0.413,0.028,0.028,0.027
1960,201,19,1714,34280,126407.163,69687.888,0.222,0.084,0.031,0.013,0.501,0.266,0.669,267409.624,233517.982,4037.55,58836.396,80394.942,0.727,0.273,NA,NA,NA,NA,0.215,0.967,0.031,0,0.151,3.37,46.55,6343.031,0.036,0.031,0.019,0.008,0.024,0.345,0.03,0.036,0.031
1960,202,19,2538,50760,111973.374,68069.931,0.115,0.037,0.016,0.009,0.407,0.42,0.595,154461.277,253031.051,1814.556,47042.56,65477.499,0.669,0.331,NA,NA,NA,NA,0.145,0.998,0.002,0,0.148,3.452,49.238,3501.536,0.026,0.018,0.006,0.002,0.018,0.424,0.022,0.024,0.025
1960,203,19,2680,53600,111948.655,68267.071,0.103,0.034,0.016,0.008,0.394,0.27,0.583,157328.711,262389.102,2781.574,42161.847,53033.903,0.679,0.321,NA,NA,NA,NA,0.16,0.996,0.002,0,0.148,3.212,50.822,3552.985,0.027,0.016,0.005,0.005,0.018,0.341,0.023,0.024,0.023
1960,204,19,710,14200,117948.218,50603.679,0.152,0.046,0.027,0.019,0.491,0.588,0.695,190788.495,284251.021,-4005.172,50376.076,67989.377,0.569,0.431,NA,NA,NA,NA,0.451,0.992,0.003,0,0.141,3.22,43.563,5869.716,0.043,0.032,0.005,0.006,0.025,0.495,0.032,0.04,0.031
1960,205,19,2014,40280,124398.733,71283.164,0.198,0.075,0.03,0.012,0.486,0.11,0.66,283473.155,234930.795,3880.412,58580.647,84626.073,0.696,0.304,NA,NA,NA,NA,0.226,0.992,0.008,0,0.157,3.227,46.351,2161.753,0.013,0.01,0.004,0.002,0.009,0.002,0.011,0.014,0.026
1960,206,19,1959,39180,117359.297,61948.209,0.119,0.037,0.017,0.01,0.424,0.417,0.619,160373.811,279751.648,-2212.242,45017.725,54508.19,0.644,0.356,NA,NA,NA,NA,0.17,0.997,0.002,0,0.145,3.239,50.052,5150.164,0.035,0.023,0.008,0.003,0.024,0.44,0.03,0.033,0.029
1960,207,19,2430,48600,116393.012,64223.476,0.131,0.047,0.02,0.01,0.426,0.262,0.617,169807.869,274049.757,0,37751.516,47449.078,0.648,0.352,NA,NA,NA,NA,0.122,0.999,0.001,0,0.147,3.266,51.522,3042.171,0.022,0.017,0.006,0.002,0.015,0.352,0.018,0.02,0.023
1960,208,19,1601,32020,102434.266,52277.256,0.185,0.064,0.029,0.015,0.499,0.25,0.676,189165.855,225023.62,0,49666.93,56178.621,0.646,0.354,NA,NA,NA,NA,0.191,0.986,0.01,0.001,0.19,3.185,48.923,2865.897,0.023,0.027,0.006,0.005,0.014,0.369,0.018,0.025,0.027
1960,209,19,2855,57100,98528.783,58508.55,0.119,0.04,0.018,0.009,0.413,0.265,0.601,142257.355,231363.729,0,41794.727,50642.768,0.676,0.324,NA,NA,NA,NA,0.129,0.996,0.004,0,0.159,3.213,50.537,1932.75,0.017,0.014,0.004,0.002,0.011,0.348,0.014,0.016,0.019
1960,210,19,3732,74640,96699.929,54577.941,0.119,0.039,0.012,0.005,0.411,0.421,0.592,135848.775,217211.079,0,35576.167,40441.765,0.732,0.268,NA,NA,NA,NA,0.126,0.997,0.003,0,0.162,3.042,52.753,2518.178,0.022,0.017,0.012,0.005,0.015,0.42,0.018,0.021,0.023
1960,211,19,1478,29560,110196.071,56964.559,0.139,0.044,0.02,0.012,0.453,0.578,0.642,162942.536,259022.441,-2041.537,46891.037,57305.439,0.639,0.361,NA,NA,NA,NA,0.288,0.996,0.001,0,0.145,3.109,48.475,5131.651,0.04,0.028,0.01,0,0.025,0.45,0.03,0.041,0.033
